review_priority,review_lane,group_key,candidate_rank,game_id,title,release_year,source_type,source_ref,has_stable_catalog_id,has_edition_keyword,platform_count,tag_count,alias_count,has_cover,proposed_action,recommended_action,winner_game_id,recommended_winner_game_id,review_instruction
60,choose_canonical_id,megamanx8,2,rawg_megaman_x8,Megaman X8,2004,finder,rawg:59181,f,f,1,3,0,f,merge_into_winner,merge_into_winner,rawg_mega_man_x8,rawg_mega_man_x8,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,megamanzero,1,rawg_megaman_zero,MegaMan Zero,2002,finder,rawg:300684,f,f,1,4,0,t,keep,keep,,rawg_megaman_zero,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,megamanzero,2,rawg_mega_man_zero,Mega Man Zero,2002,finder,rawg:53412,f,f,1,3,0,t,merge_into_winner,merge_into_winner,rawg_megaman_zero,rawg_megaman_zero,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,megamanzero2,1,rawg_mega_man_zero_2,Mega Man Zero 2,2003,finder,rawg:53413,f,f,1,4,0,t,keep,keep,,rawg_mega_man_zero_2,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,megamanzero2,2,rawg_megaman_zero_2,MegaMan Zero 2,2003,finder,rawg:300685,f,f,1,4,0,t,merge_into_winner,merge_into_winner,rawg_mega_man_zero_2,rawg_mega_man_zero_2,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,megamanzero3,1,rawg_megaman_zero_3,MegaMan Zero 3,2004,finder,rawg:300686,f,f,1,4,0,t,keep,keep,,rawg_megaman_zero_3,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,megamanzero3,2,rawg_mega_man_zero_3,Mega Man Zero 3,2004,finder,rawg:53414,f,f,1,3,0,t,merge_into_winner,merge_into_winner,rawg_megaman_zero_3,rawg_megaman_zero_3,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,megamanzero4,1,rawg_megaman_zero_4,MegaMan Zero 4,2005,finder,rawg:300687,f,f,1,4,0,t,keep,keep,,rawg_megaman_zero_4,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,megamanzero4,2,rawg_mega_man_zero_4,Mega Man Zero 4,2005,finder,rawg:53415,f,f,1,3,0,t,merge_into_winner,merge_into_winner,rawg_megaman_zero_4,rawg_megaman_zero_4,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,meltylancergingashoujokeisatsu2086,1,wiki_melty_lancer_ginga_shoujo_keisatsu_2086,Melty Lancer: Ginga Shoujo Keisatsu 2086,1996,finder,wikipedia:Melty Lancer: Ginga Shoujo Keisatsu 2086,f,f,1,1,0,f,keep,keep,,wiki_melty_lancer_ginga_shoujo_keisatsu_2086,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,meltylancergingashoujokeisatsu2086,2,wiki_meltylancer_ginga_shoujo_keisatsu_2086,MeltyLancer: Ginga Shoujo Keisatsu 2086,1996,finder,wikipedia:MeltyLancer: Ginga Shoujo Keisatsu 2086,f,f,1,1,0,f,merge_into_winner,merge_into_winner,wiki_melty_lancer_ginga_shoujo_keisatsu_2086,wiki_melty_lancer_ginga_shoujo_keisatsu_2086,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,minimetro,1,rawg_mini_metro,Mini Metro,2015,finder,rawg:2666,f,f,11,10,0,t,keep,keep,,rawg_mini_metro,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,minimetro,2,steam_287980_mini_metro,Mini Metro,2015,finder,steam:287980,f,f,1,4,0,t,merge_into_winner,merge_into_winner,rawg_mini_metro,rawg_mini_metro,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,mlbslugfest2003,1,rawg_mlb_slugfest_2003,MLB Slugfest 2003,2002,finder,rawg:998681,f,f,1,1,0,t,keep,keep,,rawg_mlb_slugfest_2003,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,mlbslugfest2003,2,wiki_mlb_slugfest_20_03,MLB SlugFest 20-03,2002,finder,wikipedia:MLB SlugFest 20-03,f,f,1,1,0,f,merge_into_winner,merge_into_winner,rawg_mlb_slugfest_2003,rawg_mlb_slugfest_2003,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,mlbslugfest2004,1,rawg_mlb_slugfest_2004,MLB SlugFest 2004,2003,finder,rawg:1016458,f,f,2,1,0,f,keep,keep,,rawg_mlb_slugfest_2004,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,mlbslugfest2004,2,wiki_mlb_slugfest_20_04,MLB SlugFest 20-04,2003,finder,wikipedia:MLB SlugFest 20-04,f,f,1,1,0,f,merge_into_winner,merge_into_winner,rawg_mlb_slugfest_2004,rawg_mlb_slugfest_2004,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,mortalkombat11,1,rawg_mortal_kombat_11,Mortal Kombat 11,2019,finder,rawg:274480,f,f,11,8,0,t,keep,keep,,rawg_mortal_kombat_11,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,mortalkombat11,2,steam_976310_mortal_kombat_11,Mortal Kombat 11,2019,finder,steam:976310,f,f,1,1,0,t,merge_into_winner,merge_into_winner,rawg_mortal_kombat_11,rawg_mortal_kombat_11,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,mysims,1,rawg_mysims,MySims,2007,finder,rawg:25217,f,f,2,9,0,t,keep,keep,,rawg_mysims,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,mysims,2,rawg_my_sims,My Sims,2007,finder,rawg:457912,f,f,1,1,0,t,merge_into_winner,merge_into_winner,rawg_mysims,rawg_mysims,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,mysimskingdom,1,rawg_mysims_kingdom,MySims Kingdom,2008,finder,rawg:24686,f,f,2,10,0,t,keep,keep,,rawg_mysims_kingdom,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,mysimskingdom,2,rawg_my_sims_kingdom,My Sims Kingdom,2008,finder,rawg:326222,f,f,1,1,0,t,merge_into_winner,merge_into_winner,rawg_mysims_kingdom,rawg_mysims_kingdom,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,nekoburocatsblock,1,rawg_nekoburo_cats_block,NekoBuro - Cats Block,2015,finder,rawg:3271,f,f,1,2,0,f,keep,keep,,rawg_nekoburo_cats_block,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,nekoburocatsblock,2,wiki_nekoburo_catsblock,Nekoburo CatsBlock,2015,finder,wikipedia:Nekoburo CatsBlock,f,f,1,1,0,f,merge_into_winner,merge_into_winner,rawg_nekoburo_cats_block,rawg_nekoburo_cats_block,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,nflblitz2003,1,wiki_nfl_blitz_20_03,NFL Blitz 20-03,2002,finder,wikipedia:NFL Blitz 20-03,f,f,1,1,0,t,keep,keep,,wiki_nfl_blitz_20_03,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,nflblitz2003,2,wiki_nfl_blitz_2003,NFL Blitz 2003,2002,finder,wikipedia:NFL Blitz 2003,f,f,1,1,0,f,merge_into_winner,merge_into_winner,wiki_nfl_blitz_20_03,wiki_nfl_blitz_20_03,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,nhlhitz2002,1,rawg_nhl_hitz_2002,NHL Hitz 2002,2001,finder,rawg:56154,f,f,2,3,0,t,keep,keep,,rawg_nhl_hitz_2002,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,nhlhitz2002,2,wiki_nhl_hitz_20_02,NHL Hitz 20-02,2001,finder,wikipedia:NHL Hitz 20-02,f,f,1,1,0,t,merge_into_winner,merge_into_winner,rawg_nhl_hitz_2002,rawg_nhl_hitz_2002,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,nhlhitz2003,1,rawg_nhl_hitz_2003,NHL Hitz 2003,2002,finder,rawg:53448,f,f,2,2,0,f,keep,keep,,rawg_nhl_hitz_2003,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,nhlhitz2003,2,wiki_nhl_hitz_20_03,NHL Hitz 20-03,2002,finder,wikipedia:NHL Hitz 20-03,f,f,1,1,0,t,merge_into_winner,merge_into_winner,rawg_nhl_hitz_2003,rawg_nhl_hitz_2003,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,nidhogg,1,rawg_nidhogg,Nidhogg,2014,finder,rawg:3548,f,f,2,10,0,t,keep,keep,,rawg_nidhogg,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,nidhogg,2,steam_94400_nidhogg,Nidhogg,2014,finder,steam:94400,f,f,1,3,0,t,merge_into_winner,merge_into_winner,rawg_nidhogg,rawg_nidhogg,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,nightinthewoods,1,rawg_night_in_the_woods,Night in the Woods,2017,finder,rawg:320,f,f,14,12,0,t,keep,keep,,rawg_night_in_the_woods,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,nightinthewoods,2,steam_481510_night_in_the_woods,Night in the Woods,2017,finder,steam:481510,f,f,1,4,0,t,merge_into_winner,merge_into_winner,rawg_night_in_the_woods,rawg_night_in_the_woods,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,nuclearthrone,1,rawg_nuclear_throne,Nuclear Throne,2015,finder,rawg:2992,f,f,3,16,0,t,keep,keep,,rawg_nuclear_throne,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,nuclearthrone,2,steam_242680_nuclear_throne,Nuclear Throne,2015,finder,steam:242680,f,f,1,4,0,t,merge_into_winner,merge_into_winner,rawg_nuclear_throne,rawg_nuclear_throne,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,ochakenkururinhonwakapuzzledehottoshiyo,1,rawg_ocha_ken_kururin_honwaka_puzzle_de_hottoshiyo,Ocha-Ken Kururin - Honwaka Puzzle de Hottoshiyo?,2004,finder,rawg:782274,f,f,1,8,0,t,keep,keep,,rawg_ocha_ken_kururin_honwaka_puzzle_de_hottoshiyo,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,ochakenkururinhonwakapuzzledehottoshiyo,2,wiki_ochaken_kururin_honwaka_puzzle_de_hotto_shiyo,Ochaken Kururin: Honwaka Puzzle de Hotto Shiyo?,2004,finder,wikipedia:Ochaken Kururin: Honwaka Puzzle de Hotto Shiyo?,f,f,1,1,0,f,merge_into_winner,merge_into_winner,rawg_ocha_ken_kururin_honwaka_puzzle_de_hottoshiyo,rawg_ocha_ken_kururin_honwaka_puzzle_de_hottoshiyo,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,ochakennoheyads,1,rawg_ocha_ken_no_heya_ds,Ocha-Ken no Heya DS,2006,finder,rawg:804764,f,f,1,8,0,t,keep,keep,,rawg_ocha_ken_no_heya_ds,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,ochakennoheyads,2,wiki_ochaken_no_heya_ds,Ochaken no Heya DS,2006,finder,wikipedia:Ochaken no Heya DS,f,f,1,1,0,t,merge_into_winner,merge_into_winner,rawg_ocha_ken_no_heya_ds,rawg_ocha_ken_no_heya_ds,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,ochakennoheyads3,1,rawg_ocha_ken_no_heya_ds_3,Ocha-Ken no Heya DS 3,2008,finder,rawg:808798,f,f,1,8,0,t,keep,keep,,rawg_ocha_ken_no_heya_ds_3,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,ochakennoheyads3,2,wiki_ochaken_no_heya_ds_3,Ochaken no Heya DS 3,2008,finder,wikipedia:Ochaken no Heya DS 3,f,f,1,1,0,f,merge_into_winner,merge_into_winner,rawg_ocha_ken_no_heya_ds_3,rawg_ocha_ken_no_heya_ds_3,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,ochannooekakilogic,1,wiki_o_chan_no_oekaki_logic,O-Chan no Oekaki Logic,1995,finder,wikipedia:O-Chan no Oekaki Logic,f,f,2,1,0,t,keep,keep,,wiki_o_chan_no_oekaki_logic,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,ochannooekakilogic,2,wiki_ochan_no_oekaki_logic,Ochan no Oekaki Logic,1995,finder,wikipedia:Ochan no Oekaki Logic,f,f,1,1,0,f,merge_into_winner,merge_into_winner,wiki_o_chan_no_oekaki_logic,wiki_o_chan_no_oekaki_logic,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,olympiciq,1,wiki_olympic_i_q,Olympic I.Q.,1991,finder,wikipedia:Olympic I.Q.,f,f,1,1,0,f,keep,keep,,wiki_olympic_i_q,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,olympiciq,2,wiki_olympic_iq,Olympic IQ,1991,finder,wikipedia:Olympic IQ,f,f,1,1,0,f,merge_into_winner,merge_into_winner,wiki_olympic_i_q,wiki_olympic_i_q,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,openttd,1,rawg_openttd,OpenTTD,2004,finder,rawg:330427,f,f,5,11,0,t,keep,keep,,rawg_openttd,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,openttd,2,rawg_open_ttd,Open TTD,2004,finder,rawg:580007,f,f,3,2,0,t,merge_into_winner,merge_into_winner,rawg_openttd,rawg_openttd,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,opusmagnum,1,rawg_opus_magnum,Opus Magnum,2017,finder,rawg:48897,f,f,3,5,0,t,keep,keep,,rawg_opus_magnum,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,opusmagnum,2,steam_558990_opus_magnum,Opus Magnum,2017,finder,steam:558990,f,f,1,3,0,t,merge_into_winner,merge_into_winner,rawg_opus_magnum,rawg_opus_magnum,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,overcooked2,1,rawg_overcooked_2,Overcooked! 2,2018,finder,rawg:58827,f,f,13,8,0,t,keep,keep,,rawg_overcooked_2,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,overcooked2,2,steam_728880_overcooked_2,Overcooked! 2,2018,finder,steam:728880,f,f,1,1,0,t,merge_into_winner,merge_into_winner,rawg_overcooked_2,rawg_overcooked_2,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,pacmangalagadimensions,1,rawg_pacman_galaga_dimensions,Pacman & Galaga Dimensions,2011,finder,rawg:331418,f,f,1,2,0,t,keep,keep,,rawg_pacman_galaga_dimensions,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,pacmangalagadimensions,2,rawg_pac_man_galaga_dimensions,PAC-MAN & Galaga Dimensions,2011,finder,rawg:27056,f,f,1,0,0,t,merge_into_winner,merge_into_winner,rawg_pacman_galaga_dimensions,rawg_pacman_galaga_dimensions,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,papersplease,1,rawg_papers_please,"Papers, Please",2013,finder,rawg:1358,f,f,1,14,0,t,keep,keep,,rawg_papers_please,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,papersplease,2,steam_239030_papers_please,"Papers, Please",2013,finder,steam:239030,f,f,1,5,0,t,merge_into_winner,merge_into_winner,rawg_papers_please,rawg_papers_please,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,pavlovvr,1,rawg_pavlov_vr,Pavlov VR,2017,finder,rawg:10204,f,f,6,4,0,t,keep,keep,,rawg_pavlov_vr,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,pavlovvr,2,steam_555160_pavlov_vr,Pavlov VR,2017,finder,steam:555160,f,f,1,3,0,t,merge_into_winner,merge_into_winner,rawg_pavlov_vr,rawg_pavlov_vr,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,photokanokiss,1,rawg_photokano_kiss,PhotoKano Kiss,2013,finder,rawg:335282,f,f,1,1,0,f,keep,keep,,rawg_photokano_kiss,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,photokanokiss,2,wiki_photo_kano_kiss,Photo Kano Kiss,2013,finder,wikipedia:Photo Kano Kiss,f,f,1,1,0,f,merge_into_winner,merge_into_winner,rawg_photokano_kiss,rawg_photokano_kiss,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,pillarsofeternityiideadfire,1,rawg_pillars_of_eternity_ii_deadfire,Pillars of Eternity II: Deadfire,2018,finder,rawg:49874,f,f,12,5,0,t,keep,keep,,rawg_pillars_of_eternity_ii_deadfire,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,pillarsofeternityiideadfire,2,steam_560130_pillars_of_eternity_ii_deadfire,Pillars of Eternity II: Deadfire,2018,finder,steam:560130,f,f,1,4,0,t,merge_into_winner,merge_into_winner,rawg_pillars_of_eternity_ii_deadfire,rawg_pillars_of_eternity_ii_deadfire,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,pinballfx2,1,rawg_pinball_fx2,Pinball FX2,2010,finder,rawg:414,f,f,1,6,0,t,keep,keep,,rawg_pinball_fx2,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,pinballfx2,2,wiki_pinball_fx_2,Pinball FX 2,2010,finder,wikipedia:Pinball FX 2,f,f,1,1,0,f,merge_into_winner,merge_into_winner,rawg_pinball_fx2,rawg_pinball_fx2,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,piratesplundarrr,1,rawg_pirates_plundarrr,Pirates Plundarrr,2010,finder,rawg:26412,f,f,1,0,0,t,keep,keep,,rawg_pirates_plundarrr,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,piratesplundarrr,2,rawg_pirates_plund_arrr,Pirates Plund-Arrr,0,finder,rawg:358967,f,f,1,1,0,t,merge_into_winner,merge_into_winner,rawg_pirates_plundarrr,rawg_pirates_plundarrr,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,planetcoaster,1,rawg_planet_coaster,Planet Coaster,2016,finder,rawg:9644,f,f,10,10,0,t,keep,keep,,rawg_planet_coaster,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,planetcoaster,2,steam_493340_planet_coaster,Planet Coaster,2016,finder,steam:493340,f,f,1,3,0,t,merge_into_winner,merge_into_winner,rawg_planet_coaster,rawg_planet_coaster,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,projectwinter,1,rawg_project_winter,Project Winter,2019,finder,rawg:251525,f,f,6,9,0,t,keep,keep,,rawg_project_winter,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,projectwinter,2,steam_774861_project_winter,Project Winter,2019,finder,steam:774861,f,f,1,1,0,t,merge_into_winner,merge_into_winner,rawg_project_winter,rawg_project_winter,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,pyre,1,rawg_pyre,Pyre,2017,finder,rawg:27,f,f,8,15,0,t,keep,keep,,rawg_pyre,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,pyre,2,steam_462770_pyre,Pyre,2017,finder,steam:462770,f,f,1,5,0,t,merge_into_winner,merge_into_winner,rawg_pyre,rawg_pyre,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,queensgarden,1,rawg_queen_s_garden,Queen's Garden,2016,finder,rawg:27760,f,f,1,6,0,t,keep,keep,,rawg_queen_s_garden,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,queensgarden,2,wiki_queens_garden,Queens Garden,2016,finder,wikipedia:Queens Garden,f,f,1,1,0,f,merge_into_winner,merge_into_winner,rawg_queen_s_garden,rawg_queen_s_garden,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,raymanhoodlumsrevenge,1,rawg_rayman_hoodlums_revenge,Rayman: Hoodlums' Revenge,2005,finder,rawg:53490,f,f,1,3,0,t,keep,keep,,rawg_rayman_hoodlums_revenge,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,raymanhoodlumsrevenge,2,wiki_rayman_hoodlum_s_revenge,Rayman: Hoodlum's Revenge,2005,finder,wikipedia:Rayman: Hoodlum's Revenge,f,f,1,1,0,f,merge_into_winner,merge_into_winner,rawg_rayman_hoodlums_revenge,rawg_rayman_hoodlums_revenge,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,raymanlegends,1,rawg_rayman_legends,Rayman Legends,2013,finder,rawg:3771,f,f,4,14,0,t,keep,keep,,rawg_rayman_legends,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,raymanlegends,2,steam_242550_rayman_legends,Rayman® Legends,2013,finder,steam:242550,f,f,3,5,0,t,merge_into_winner,merge_into_winner,rawg_rayman_legends,rawg_rayman_legends,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,redcard2003,1,rawg_redcard_20_03,RedCard 20-03,2002,finder,rawg:56181,f,f,1,3,0,f,keep,keep,,rawg_redcard_20_03,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,redcard2003,2,wiki_redcard_2003,RedCard 2003,2002,finder,wikipedia:RedCard 2003,f,f,1,1,0,f,merge_into_winner,merge_into_winner,rawg_redcard_20_03,rawg_redcard_20_03,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,remember11theageofinfinity,1,rawg_remember_11_the_age_of_infinity,Remember 11: The Age of Infinity,2004,finder,rawg:288592,f,f,9,2,0,f,keep,keep,,rawg_remember_11_the_age_of_infinity,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,remember11theageofinfinity,2,rawg_remember11_the_age_of_infinity,Remember11 -The Age of Infinity-,2004,finder,rawg:565776,f,f,8,1,0,f,merge_into_winner,merge_into_winner,rawg_remember_11_the_age_of_infinity,rawg_remember_11_the_age_of_infinity,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,riskofrain,1,rawg_risk_of_rain,Risk of Rain,2013,finder,rawg:2556,f,f,3,15,0,t,keep,keep,,rawg_risk_of_rain,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,riskofrain,2,steam_248820_risk_of_rain,Risk of Rain,2013,finder,steam:248820,f,f,1,4,0,t,merge_into_winner,merge_into_winner,rawg_risk_of_rain,rawg_risk_of_rain,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,roguelegacy,1,rawg_rogue_legacy,Rogue Legacy,2013,finder,rawg:3635,f,f,3,15,0,t,keep,keep,,rawg_rogue_legacy,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,roguelegacy,2,steam_241600_rogue_legacy,Rogue Legacy,2013,finder,steam:241600,f,f,2,4,0,t,merge_into_winner,merge_into_winner,rawg_rogue_legacy,rawg_rogue_legacy,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,sakurasounopetnakanojo,1,rawg_sakurasou_no_pet_na_kanojo,Sakurasou no Pet na Kanojo,2013,finder,rawg:825319,f,f,2,7,0,t,keep,keep,,rawg_sakurasou_no_pet_na_kanojo,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,sakurasounopetnakanojo,2,wiki_sakura_sou_no_pet_na_kanojo,Sakura-Sou no Pet na Kanojo,2013,finder,wikipedia:Sakura-Sou no Pet na Kanojo,f,f,1,1,0,f,merge_into_winner,merge_into_winner,rawg_sakurasou_no_pet_na_kanojo,rawg_sakurasou_no_pet_na_kanojo,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,sallyface,1,rawg_sally_face,Sally Face,2016,finder,rawg:14200,f,f,12,10,0,t,keep,keep,,rawg_sally_face,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,sallyface,2,steam_541570_sally_face,Sally Face,2016,finder,steam:541570,f,f,1,5,0,t,merge_into_winner,merge_into_winner,rawg_sally_face,rawg_sally_face,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,samorost3,1,rawg_samorost_3,Samorost 3,2016,finder,rawg:6937,f,f,4,11,0,t,keep,keep,,rawg_samorost_3,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,samorost3,2,steam_421120_samorost_3,Samorost 3,2016,finder,steam:421120,f,f,1,4,0,t,merge_into_winner,merge_into_winner,rawg_samorost_3,rawg_samorost_3,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
60,choose_canonical_id,seabassfishing,1,wiki_sea_bass_fishing,Sea Bass Fishing,1996,finder,wikipedia:Sea Bass Fishing,f,f,1,1,0,f,keep,keep,,wiki_sea_bass_fishing,Recommended winner is source-prefixed. Decide whether to accept that ID or create a stable catalog ID before approving.
